Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-28 00:00:00+05:30,2694.298815626645,2744.516038469158,2687.2244529865015,2717.31494140625,547126,0.0,0.0
2025-07-29 00:00:00+05:30,2717.3148378212436,2740.0322447195135,2695.195353442285,2733.0576171875,743512,0.0,0.0
2025-07-30 00:00:00+05:30,2730.06863832974,2783.872910763976,2723.19374526543,2748.601318359375,772901,0.0,0.0
2025-07-31 00:00:00+05:30,2725.08673019562,2761.7533937174026,2717.8131410945953,2736.4453125,581498,0.0,0.0
2025-08-01 00:00:00+05:30,2738.039541239471,2756.4724857492706,2706.1555291144114,2712.3330078125,329586,0.0,0.0
2025-08-04 00:00:00+05:30,2720.1047673102034,2782.179001676885,2710.9381625330466,2777.6953125,570201,0.0,0.0
2025-08-05 00:00:00+05:30,2788.8548037060286,2814.6608298106676,2774.6065865329147,2787.061279296875,782631,0.0,0.0
2025-08-06 00:00:00+05:30,2789.8511367174237,2789.8511367174237,2748.0033696666624,2755.775146484375,393906,0.0,0.0
2025-08-07 00:00:00+05:30,2753.981596154899,2762.6500134540265,2708.945476880498,2733.755126953125,591589,0.0,0.0
2025-08-08 00:00:00+05:30,2733.7550040146966,2738.936107192788,2662.912862456895,2681.843994140625,1162918,0.0,0.0
2025-08-11 00:00:00+05:30,2716.1192500761476,2784.869150389887,2710.1409978749525,2748.89990234375,1236332,0.0,0.0
2025-08-12 00:00:00+05:30,2757.0,2761.89990234375,2705.10009765625,2740.39990234375,553341,10.0,0.0
2025-08-13 00:00:00+05:30,2760.0,2766.0,2725.5,2745.89990234375,479944,0.0,0.0
2025-08-14 00:00:00+05:30,2745.89990234375,2770.0,2731.10009765625,2764.89990234375,618912,0.0,0.0
2025-08-18 00:00:00+05:30,2795.0,2865.39990234375,2776.5,2845.89990234375,1279195,0.0,0.0
2025-08-19 00:00:00+05:30,2845.89990234375,2854.0,2803.199951171875,2828.300048828125,372899,0.0,0.0
2025-08-20 00:00:00+05:30,2828.300048828125,2883.60009765625,2807.39990234375,2864.89990234375,930944,0.0,0.0
2025-08-21 00:00:00+05:30,2880.0,2898.39990234375,2855.0,2881.199951171875,1138327,0.0,0.0
2025-08-22 00:00:00+05:30,2881.10009765625,2881.10009765625,2801.39990234375,2813.800048828125,671902,0.0,0.0
2025-08-25 00:00:00+05:30,2825.699951171875,2832.699951171875,2791.60009765625,2811.39990234375,591824,0.0,0.0
2025-08-26 00:00:00+05:30,2803.60009765625,2818.5,2780.39990234375,2796.199951171875,425619,0.0,0.0
2025-08-28 00:00:00+05:30,2775.0,2806.0,2772.199951171875,2784.300048828125,528080,0.0,0.0
2025-08-29 00:00:00+05:30,2784.300048828125,2797.800048828125,2762.699951171875,2775.60009765625,542362,0.0,0.0
2025-09-01 00:00:00+05:30,2778.0,2816.800048828125,2773.39990234375,2803.89990234375,499161,0.0,0.0
2025-09-02 00:00:00+05:30,2815.0,2820.0,2773.699951171875,2779.800048828125,468533,0.0,0.0
2025-09-03 00:00:00+05:30,2789.0,2809.199951171875,2770.5,2781.39990234375,500510,0.0,0.0
2025-09-04 00:00:00+05:30,2801.0,2865.199951171875,2801.0,2809.800048828125,1177036,0.0,0.0
2025-09-05 00:00:00+05:30,2810.0,2837.5,2786.10009765625,2804.0,495200,0.0,0.0
