Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-07-14 00:00:00+05:30,122.05000305175781,125.0,122.0,124.4000015258789,28500,0.0,0.0,0.0
2025-07-15 00:00:00+05:30,116.0,124.94999694824219,113.0,122.44999694824219,78000,0.0,0.0,0.0
2025-07-16 00:00:00+05:30,124.8499984741211,126.75,124.0,126.0999984741211,19500,0.0,0.0,0.0
2025-07-17 00:00:00+05:30,126.0999984741211,126.0999984741211,124.0,124.6500015258789,22500,0.0,0.0,0.0
2025-07-18 00:00:00+05:30,124.6500015258789,126.94999694824219,124.6500015258789,125.05000305175781,21000,0.0,0.0,0.0
2025-07-21 00:00:00+05:30,125.05000305175781,125.80000305175781,122.05000305175781,122.5,21000,0.0,0.0,0.0
2025-07-22 00:00:00+05:30,123.69999694824219,125.94999694824219,119.0,120.30000305175781,57000,0.0,0.0,0.0
2025-07-23 00:00:00+05:30,117.0,120.4000015258789,115.9000015258789,119.3499984741211,132000,0.0,0.0,0.0
2025-07-24 00:00:00+05:30,122.80000305175781,122.80000305175781,118.05000305175781,120.4000015258789,9000,0.0,0.0,0.0
2025-07-25 00:00:00+05:30,118.0,122.94999694824219,118.0,120.94999694824219,88500,0.0,0.0,0.0
2025-07-28 00:00:00+05:30,120.0,123.25,115.0,118.0,21000,0.0,0.0,0.0
2025-07-29 00:00:00+05:30,118.05000305175781,118.0999984741211,115.0,116.69999694824219,7500,0.0,0.0,0.0
2025-07-30 00:00:00+05:30,118.0,120.80000305175781,118.0,118.0,7500,0.0,0.0,0.0
2025-07-31 00:00:00+05:30,119.0,121.0999984741211,118.0,120.8499984741211,16500,0.0,0.0,0.0
2025-08-01 00:00:00+05:30,118.05000305175781,118.05000305175781,116.0,118.0,34500,0.0,0.0,0.0
2025-08-04 00:00:00+05:30,118.05000305175781,119.5,116.05000305175781,117.5999984741211,15000,0.0,0.0,0.0
2025-08-05 00:00:00+05:30,119.94999694824219,122.0,118.0,119.19999694824219,97500,0.0,0.0,0.0
2025-08-06 00:00:00+05:30,121.0,121.80000305175781,119.5,120.75,28500,0.0,0.0,0.0
2025-08-07 00:00:00+05:30,120.0,121.80000305175781,117.0,117.0,37500,0.0,0.0,0.0
2025-08-08 00:00:00+05:30,120.0,120.0,116.0,118.0,21000,0.0,0.0,0.0
2025-08-11 00:00:00+05:30,118.0,120.69999694824219,118.0,120.0999984741211,7500,0.0,0.0,0.0
2025-08-12 00:00:00+05:30,118.9000015258789,120.5999984741211,116.0,118.5,33000,0.0,0.0,0.0
2025-08-13 00:00:00+05:30,117.94999694824219,119.44999694824219,114.0,119.1500015258789,84000,0.0,0.0,0.0
2025-08-14 00:00:00+05:30,119.69999694824219,119.69999694824219,116.1500015258789,119.0,6000,0.0,0.0,0.0
2025-08-18 00:00:00+05:30,117.5,119.0,115.1500015258789,118.0,34500,0.0,0.0,0.0
2025-08-19 00:00:00+05:30,116.19999694824219,119.0,116.0,117.3499984741211,21000,0.0,0.0,0.0
2025-08-20 00:00:00+05:30,114.0999984741211,117.0,112.0,117.0,42000,0.0,0.0,0.0
2025-08-21 00:00:00+05:30,114.1500015258789,120.0,114.0999984741211,119.55000305175781,40500,0.0,0.0,0.0
2025-08-22 00:00:00+05:30,119.25,119.5,118.44999694824219,118.44999694824219,58500,0.0,0.0,0.0
2025-08-25 00:00:00+05:30,117.5,119.94999694824219,117.5,119.3499984741211,31500,0.0,0.0,0.0
2025-08-26 00:00:00+05:30,121.80000305175781,122.0,117.5,119.44999694824219,60000,0.0,0.0,0.0
2025-08-28 00:00:00+05:30,116.3499984741211,119.44999694824219,116.3499984741211,119.44999694824219,3000,0.0,0.0,0.0
2025-08-29 00:00:00+05:30,120.0,120.0,114.19999694824219,116.0,87000,0.0,0.0,0.0
2025-09-01 00:00:00+05:30,118.0,124.9000015258789,115.25,115.25,73500,0.0,0.0,0.0
2025-09-02 00:00:00+05:30,115.25,116.0,113.25,114.80000305175781,61500,0.0,0.0,0.0
2025-09-03 00:00:00+05:30,118.0,137.0,115.0999984741211,126.55000305175781,180000,0.0,0.0,0.0
2025-09-04 00:00:00+05:30,124.0,126.55000305175781,116.0,125.44999694824219,117000,0.0,0.0,0.0
2025-09-05 00:00:00+05:30,126.30000305175781,126.30000305175781,120.5,126.25,6000,0.0,0.0,0.0
2025-09-08 00:00:00+05:30,125.94999694824219,125.94999694824219,121.0999984741211,123.55000305175781,19500,0.0,0.0,0.0
2025-09-09 00:00:00+05:30,125.5999984741211,126.44999694824219,119.5,125.30000305175781,223500,0.0,0.0,0.0
2025-09-10 00:00:00+05:30,121.19999694824219,123.94999694824219,120.5,121.5,39000,0.0,0.0,0.0
2025-09-11 00:00:00+05:30,124.0,126.30000305175781,119.05000305175781,123.80000305175781,132000,0.0,0.0,0.0
2025-09-12 00:00:00+05:30,123.80000305175781,123.80000305175781,121.19999694824219,123.1500015258789,10500,0.0,0.0,0.0
2025-09-15 00:00:00+05:30,122.69999694824219,122.69999694824219,118.25,120.19999694824219,24000,0.0,0.0,0.0
