Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-07-02 00:00:00+05:30,78.94999694824219,79.30000305175781,78.0,78.94999694824219,350400,0.0,0.0,0.0
2025-07-03 00:00:00+05:30,77.4000015258789,77.4000015258789,77.4000015258789,77.4000015258789,38400,0.0,0.0,0.0
2025-07-04 00:00:00+05:30,75.8499984741211,75.8499984741211,75.8499984741211,75.8499984741211,38400,0.0,0.0,0.0
2025-07-07 00:00:00+05:30,77.3499984741211,77.3499984741211,77.3499984741211,77.3499984741211,196800,0.0,0.0,0.0
2025-07-08 00:00:00+05:30,75.8499984741211,78.75,75.80000305175781,75.8499984741211,89600,0.0,0.0,0.0
2025-07-09 00:00:00+05:30,75.94999694824219,76.0999984741211,74.8499984741211,75.94999694824219,48000,0.0,0.0,0.0
2025-07-10 00:00:00+05:30,77.44999694824219,77.44999694824219,74.5,77.44999694824219,73600,0.0,0.0,0.0
2025-07-11 00:00:00+05:30,78.69999694824219,78.94999694824219,77.0,78.69999694824219,43200,0.0,0.0,0.0
2025-07-14 00:00:00+05:30,79.0,79.0,77.1500015258789,79.0,41600,0.0,0.0,0.0
2025-07-15 00:00:00+05:30,78.0,78.0,77.55000305175781,78.0,12800,0.0,0.0,0.0
2025-07-16 00:00:00+05:30,79.5,79.55000305175781,78.0,79.5,44800,0.0,0.0,0.0
2025-07-17 00:00:00+05:30,77.94999694824219,80.1500015258789,77.94999694824219,77.94999694824219,52800,0.0,0.0,0.0
2025-07-18 00:00:00+05:30,79.5,79.5,76.4000015258789,79.5,25600,0.0,0.0,0.0
2025-07-21 00:00:00+05:30,80.19999694824219,80.19999694824219,79.0,80.19999694824219,51200,0.0,0.0,0.0
2025-07-22 00:00:00+05:30,78.6500015258789,79.94999694824219,78.6500015258789,78.6500015258789,14400,0.0,0.0,0.0
2025-07-23 00:00:00+05:30,79.0,79.3499984741211,79.0,79.0,38400,0.0,0.0,0.0
2025-07-24 00:00:00+05:30,77.44999694824219,77.44999694824219,77.44999694824219,77.44999694824219,16000,0.0,0.0,0.0
2025-07-25 00:00:00+05:30,77.44999694824219,77.44999694824219,75.9000015258789,77.44999694824219,38400,0.0,0.0,0.0
2025-07-28 00:00:00+05:30,77.4000015258789,77.44999694824219,76.05000305175781,76.5,14400,0.0,0.0,0.0
2025-07-29 00:00:00+05:30,75.0,76.25,75.0,75.0,19200,0.0,0.0,0.0
2025-07-30 00:00:00+05:30,73.5,73.5,73.5,73.5,1600,0.0,0.0,0.0
2025-07-31 00:00:00+05:30,72.05000305175781,72.05000305175781,72.05000305175781,72.05000305175781,16000,0.0,0.0,0.0
2025-08-01 00:00:00+05:30,70.5999984741211,70.5999984741211,70.5999984741211,70.5999984741211,4800,0.0,0.0,0.0
2025-08-04 00:00:00+05:30,70.44999694824219,70.44999694824219,67.0999984741211,68.0,32000,0.0,0.0,0.0
2025-08-05 00:00:00+05:30,68.0,71.4000015258789,68.0,70.25,32000,0.0,0.0,0.0
2025-08-06 00:00:00+05:30,66.75,66.75,66.75,66.75,6400,0.0,0.0,0.0
2025-08-07 00:00:00+05:30,66.0,66.0,63.45000076293945,63.45000076293945,6400,0.0,0.0,0.0
2025-08-08 00:00:00+05:30,61.0,63.900001525878906,60.29999923706055,63.900001525878906,9600,0.0,0.0,0.0
2025-08-11 00:00:00+05:30,63.0,63.0,60.70000076293945,60.70000076293945,4800,0.0,0.0,0.0
2025-08-12 00:00:00+05:30,57.70000076293945,60.0,57.70000076293945,58.900001525878906,32000,0.0,0.0,0.0
2025-08-13 00:00:00+05:30,58.70000076293945,61.5,58.70000076293945,60.349998474121094,9600,0.0,0.0,0.0
2025-08-14 00:00:00+05:30,59.95000076293945,60.79999923706055,57.349998474121094,58.70000076293945,12800,0.0,0.0,0.0
2025-08-18 00:00:00+05:30,55.849998474121094,60.5,55.849998474121094,60.150001525878906,9600,0.0,0.0,0.0
2025-08-19 00:00:00+05:30,60.0,63.150001525878906,60.0,63.150001525878906,24000,0.0,0.0,0.0
2025-08-20 00:00:00+05:30,63.349998474121094,66.0,63.349998474121094,66.0,3200,0.0,0.0,0.0
2025-08-21 00:00:00+05:30,62.70000076293945,64.30000305175781,62.70000076293945,64.05000305175781,17600,0.0,0.0,0.0
2025-08-22 00:00:00+05:30,63.79999923706055,63.79999923706055,60.849998474121094,60.849998474121094,9600,0.0,0.0,0.0
2025-08-25 00:00:00+05:30,60.849998474121094,60.849998474121094,60.849998474121094,60.849998474121094,0,0.0,0.0,0.0
2025-08-26 00:00:00+05:30,60.0,60.0,60.0,60.0,3200,0.0,0.0,0.0
2025-08-28 00:00:00+05:30,57.099998474121094,62.900001525878906,57.099998474121094,61.79999923706055,20800,0.0,0.0,0.0
2025-08-29 00:00:00+05:30,61.79999923706055,61.79999923706055,61.79999923706055,61.79999923706055,0,0.0,0.0,0.0
2025-09-01 00:00:00+05:30,61.79999923706055,61.79999923706055,61.79999923706055,61.79999923706055,0,0.0,0.0,0.0
2025-09-02 00:00:00+05:30,63.25,63.25,60.5,61.650001525878906,6400,0.0,0.0,0.0
2025-09-03 00:00:00+05:30,59.0,59.0,58.599998474121094,58.599998474121094,9600,0.0,0.0,0.0
2025-09-04 00:00:00+05:30,58.45000076293945,61.29999923706055,56.0,58.54999923706055,22400,0.0,0.0,0.0
2025-09-05 00:00:00+05:30,57.0,61.25,55.650001525878906,61.25,8000,0.0,0.0,0.0
2025-09-08 00:00:00+05:30,58.29999923706055,59.0,58.20000076293945,58.20000076293945,19200,0.0,0.0,0.0
2025-09-09 00:00:00+05:30,58.04999923706055,58.04999923706055,58.04999923706055,58.04999923706055,1600,0.0,0.0,0.0
2025-09-10 00:00:00+05:30,55.54999923706055,60.0,55.54999923706055,59.0,8000,0.0,0.0,0.0
2025-09-11 00:00:00+05:30,58.0,58.0,58.0,58.0,1600,0.0,0.0,0.0
2025-09-12 00:00:00+05:30,57.0,57.0,57.0,57.0,1600,0.0,0.0,0.0
