Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-14 00:00:00+05:30,493.5,499.45001220703125,488.70001220703125,495.45001220703125,22397,0.0,0.0
2025-07-15 00:00:00+05:30,495.0,502.0,494.0,496.04998779296875,44511,0.0,0.0
2025-07-16 00:00:00+05:30,496.70001220703125,502.79998779296875,495.5,499.1000061035156,29065,0.0,0.0
2025-07-17 00:00:00+05:30,500.8999938964844,508.0,497.54998779296875,499.29998779296875,31802,0.0,0.0
2025-07-18 00:00:00+05:30,501.1499938964844,502.04998779296875,491.20001220703125,495.20001220703125,24072,0.0,0.0
2025-07-21 00:00:00+05:30,492.45001220703125,493.8500061035156,487.25,489.5,26061,0.0,0.0
2025-07-22 00:00:00+05:30,489.25,493.8999938964844,486.54998779296875,487.8999938964844,17433,0.0,0.0
2025-07-23 00:00:00+05:30,487.0,489.70001220703125,484.6000061035156,486.25,16693,0.0,0.0
2025-07-24 00:00:00+05:30,489.5,492.0,486.20001220703125,487.04998779296875,15133,0.0,0.0
2025-07-25 00:00:00+05:30,483.70001220703125,489.1499938964844,480.1000061035156,484.95001220703125,24453,0.0,0.0
2025-07-28 00:00:00+05:30,484.8999938964844,484.8999938964844,475.54998779296875,477.8999938964844,15093,0.0,0.0
2025-07-29 00:00:00+05:30,477.8999938964844,483.75,473.0,482.3999938964844,14666,0.0,0.0
2025-07-30 00:00:00+05:30,482.04998779296875,484.3999938964844,479.04998779296875,482.5,10630,0.0,0.0
2025-07-31 00:00:00+05:30,479.5,490.20001220703125,476.5,484.70001220703125,21648,0.0,0.0
2025-08-01 00:00:00+05:30,482.0,484.3999938964844,472.29998779296875,474.8999938964844,12991,0.0,0.0
2025-08-04 00:00:00+05:30,477.0,477.70001220703125,470.20001220703125,473.45001220703125,20273,0.0,0.0
2025-08-05 00:00:00+05:30,473.0,478.45001220703125,466.3500061035156,468.3500061035156,8029,0.0,0.0
2025-08-06 00:00:00+05:30,466.8500061035156,470.5,452.54998779296875,456.45001220703125,36767,0.0,0.0
2025-08-07 00:00:00+05:30,456.45001220703125,459.6000061035156,450.8500061035156,454.3500061035156,12401,0.0,0.0
2025-08-08 00:00:00+05:30,456.6000061035156,457.45001220703125,450.0,452.6000061035156,10121,0.0,0.0
2025-08-11 00:00:00+05:30,452.8999938964844,456.79998779296875,445.0,449.3999938964844,12162,0.0,0.0
2025-08-12 00:00:00+05:30,449.8500061035156,457.0,447.04998779296875,452.79998779296875,10236,0.0,0.0
2025-08-13 00:00:00+05:30,455.0,470.5,450.3999938964844,455.1499938964844,22230,0.0,0.0
2025-08-14 00:00:00+05:30,455.54998779296875,458.0,444.75,454.29998779296875,11943,0.0,0.0
2025-08-18 00:00:00+05:30,458.54998779296875,468.45001220703125,455.3999938964844,462.6499938964844,15565,0.0,0.0
2025-08-19 00:00:00+05:30,458.1000061035156,468.0,458.1000061035156,462.3999938964844,13091,0.0,0.0
2025-08-20 00:00:00+05:30,462.0,465.5,459.54998779296875,463.20001220703125,6348,0.0,0.0
2025-08-21 00:00:00+05:30,465.0,519.7000122070312,464.0,483.0,1075716,0.0,0.0
2025-08-22 00:00:00+05:30,478.04998779296875,487.8999938964844,470.5,472.6000061035156,114281,0.0,0.0
2025-08-25 00:00:00+05:30,471.1499938964844,483.0,468.0,471.25,72824,0.0,0.0
2025-08-26 00:00:00+05:30,469.0,479.0,464.6499938964844,470.25,59502,0.0,0.0
2025-08-28 00:00:00+05:30,472.20001220703125,473.0,461.70001220703125,463.79998779296875,18322,0.0,0.0
2025-08-29 00:00:00+05:30,464.0,466.04998779296875,447.0,448.8999938964844,28992,0.0,0.0
2025-09-01 00:00:00+05:30,449.0,459.0,449.0,456.79998779296875,17870,0.0,0.0
2025-09-02 00:00:00+05:30,457.0,468.95001220703125,455.04998779296875,458.1000061035156,41717,0.0,0.0
2025-09-03 00:00:00+05:30,458.0,475.3500061035156,457.95001220703125,468.3500061035156,57149,0.0,0.0
2025-09-04 00:00:00+05:30,472.70001220703125,473.70001220703125,460.25,462.1000061035156,30737,0.0,0.0
2025-09-05 00:00:00+05:30,463.3999938964844,466.1000061035156,458.04998779296875,460.04998779296875,17450,0.0,0.0
2025-09-08 00:00:00+05:30,461.0,470.8999938964844,459.95001220703125,460.54998779296875,24870,0.0,0.0
2025-09-09 00:00:00+05:30,462.3999938964844,463.8500061035156,460.0,461.75,9189,0.0,0.0
2025-09-10 00:00:00+05:30,462.75,467.95001220703125,461.29998779296875,464.8500061035156,21026,0.0,0.0
