Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-14 00:00:00+05:30,496.07648662969035,497.59607654798054,488.4294697520413,494.7039489746094,37693,0.0,0.0
2025-07-15 00:00:00+05:30,497.0078663298939,501.9098078858882,491.7137455141585,499.8999938964844,102456,0.0,0.0
2025-07-16 00:00:00+05:30,502.95001220703125,504.5,497.0,499.54998779296875,60871,10.0,0.0
2025-07-17 00:00:00+05:30,497.1000061035156,503.0,494.0,495.25,51814,0.0,0.0
2025-07-18 00:00:00+05:30,495.25,498.95001220703125,488.0,490.6000061035156,24982,0.0,0.0
2025-07-21 00:00:00+05:30,490.0,491.95001220703125,483.0,486.0,15242,0.0,0.0
2025-07-22 00:00:00+05:30,488.0,492.0,477.70001220703125,480.25,30958,0.0,0.0
2025-07-23 00:00:00+05:30,482.20001220703125,482.20001220703125,468.0,471.0,54705,0.0,0.0
2025-07-24 00:00:00+05:30,471.0,477.45001220703125,466.45001220703125,468.79998779296875,38599,0.0,0.0
2025-07-25 00:00:00+05:30,467.95001220703125,467.95001220703125,459.04998779296875,464.3500061035156,31814,0.0,0.0
2025-07-28 00:00:00+05:30,465.0,465.0,452.0,453.79998779296875,16544,0.0,0.0
2025-07-29 00:00:00+05:30,452.0,469.0,449.95001220703125,467.04998779296875,30634,0.0,0.0
2025-07-30 00:00:00+05:30,471.70001220703125,471.70001220703125,462.5,464.5,6597,0.0,0.0
2025-07-31 00:00:00+05:30,462.20001220703125,465.70001220703125,455.6000061035156,462.20001220703125,9071,0.0,0.0
2025-08-01 00:00:00+05:30,451.04998779296875,469.79998779296875,451.04998779296875,462.1000061035156,40498,0.0,0.0
2025-08-04 00:00:00+05:30,460.0,460.75,438.1000061035156,447.75,111139,0.0,0.0
2025-08-05 00:00:00+05:30,445.1000061035156,447.0,437.6499938964844,440.3500061035156,25137,0.0,0.0
2025-08-06 00:00:00+05:30,440.0,441.95001220703125,426.5,430.3500061035156,33990,0.0,0.0
2025-08-07 00:00:00+05:30,431.75,434.8999938964844,422.70001220703125,434.1000061035156,25295,0.0,0.0
2025-08-08 00:00:00+05:30,434.1000061035156,444.0,431.0,435.45001220703125,20925,0.0,0.0
2025-08-11 00:00:00+05:30,433.54998779296875,440.5,428.95001220703125,430.54998779296875,17086,0.0,0.0
2025-08-12 00:00:00+05:30,430.0,436.04998779296875,429.0,430.79998779296875,7537,0.0,0.0
2025-08-13 00:00:00+05:30,427.0,436.5,425.04998779296875,434.5,13656,0.0,0.0
2025-08-14 00:00:00+05:30,432.0,433.45001220703125,426.29998779296875,428.20001220703125,14881,0.0,0.0
2025-08-18 00:00:00+05:30,430.0,436.0,428.04998779296875,433.45001220703125,14639,0.0,0.0
2025-08-19 00:00:00+05:30,439.0,445.5,433.20001220703125,442.45001220703125,19544,0.0,0.0
2025-08-20 00:00:00+05:30,442.45001220703125,454.04998779296875,441.0,452.45001220703125,21253,0.0,0.0
2025-08-21 00:00:00+05:30,460.0,463.0,452.1000061035156,455.3999938964844,18986,0.0,0.0
2025-08-22 00:00:00+05:30,454.8999938964844,454.8999938964844,440.3500061035156,442.8500061035156,27813,0.0,0.0
2025-08-25 00:00:00+05:30,438.3999938964844,444.1499938964844,431.20001220703125,432.8500061035156,23047,0.0,0.0
2025-08-26 00:00:00+05:30,432.8500061035156,434.20001220703125,422.0,424.29998779296875,17885,0.0,0.0
2025-08-28 00:00:00+05:30,422.20001220703125,428.3999938964844,418.29998779296875,426.54998779296875,8453,0.0,0.0
2025-08-29 00:00:00+05:30,427.5,431.95001220703125,409.3500061035156,411.3500061035156,37595,0.0,0.0
2025-09-01 00:00:00+05:30,412.0,424.0,412.0,421.95001220703125,11264,0.0,0.0
2025-09-02 00:00:00+05:30,443.95001220703125,467.8999938964844,440.3500061035156,444.75,452974,0.0,0.0
2025-09-03 00:00:00+05:30,447.0,463.3999938964844,444.0,456.1499938964844,75904,0.0,0.0
2025-09-04 00:00:00+05:30,460.3500061035156,465.0,450.1499938964844,453.25,15075,0.0,0.0
2025-09-05 00:00:00+05:30,455.0,458.20001220703125,450.0,454.1000061035156,16282,0.0,0.0
2025-09-08 00:00:00+05:30,456.6499938964844,456.6499938964844,442.6499938964844,444.3999938964844,31429,0.0,0.0
2025-09-09 00:00:00+05:30,444.3999938964844,446.6000061035156,434.1000061035156,436.1499938964844,17299,0.0,0.0
2025-09-10 00:00:00+05:30,434.20001220703125,444.3999938964844,433.54998779296875,442.6000061035156,26889,0.0,0.0
2025-09-11 00:00:00+05:30,438.70001220703125,448.79998779296875,438.70001220703125,441.5,10969,0.0,0.0
2025-09-12 00:00:00+05:30,440.70001220703125,454.6499938964844,440.70001220703125,445.6499938964844,16932,0.0,0.0
2025-09-15 00:00:00+05:30,445.6499938964844,453.8999938964844,442.04998779296875,443.95001220703125,17764,0.0,0.0
2025-09-16 00:00:00+05:30,443.0,447.3999938964844,442.0,444.04998779296875,11188,0.0,0.0
2025-09-17 00:00:00+05:30,444.04998779296875,453.95001220703125,443.79998779296875,448.45001220703125,27084,0.0,0.0
2025-09-18 00:00:00+05:30,448.45001220703125,461.45001220703125,443.0,448.3500061035156,47414,0.0,0.0
2025-09-19 00:00:00+05:30,448.3500061035156,448.3500061035156,442.0,444.3500061035156,13141,0.0,0.0
2025-09-22 00:00:00+05:30,446.54998779296875,449.04998779296875,440.75,442.70001220703125,10655,0.0,0.0
2025-09-23 00:00:00+05:30,441.20001220703125,446.79998779296875,440.6000061035156,443.1499938964844,9140,0.0,0.0
2025-09-24 00:00:00+05:30,443.1499938964844,455.0,426.1499938964844,432.1000061035156,40758,0.0,0.0
2025-09-25 00:00:00+05:30,428.5,434.0,427.0,429.70001220703125,18864,0.0,0.0
2025-09-26 00:00:00+05:30,427.0,436.1499938964844,420.5,425.8500061035156,37592,0.0,0.0
2025-09-29 00:00:00+05:30,425.8500061035156,429.8999938964844,421.1499938964844,423.70001220703125,9839,0.0,0.0
2025-09-30 00:00:00+05:30,425.54998779296875,426.6000061035156,417.95001220703125,419.6000061035156,11929,0.0,0.0
2025-10-01 00:00:00+05:30,422.3500061035156,427.3500061035156,421.6499938964844,426.5,8363,0.0,0.0
2025-10-03 00:00:00+05:30,432.0,433.45001220703125,426.45001220703125,432.8999938964844,10221,0.0,0.0
2025-10-06 00:00:00+05:30,431.8999938964844,440.0,426.79998779296875,430.3999938964844,30356,0.0,0.0
2025-10-07 00:00:00+05:30,432.3500061035156,437.70001220703125,420.45001220703125,427.95001220703125,52592,0.0,0.0
2025-10-08 00:00:00+05:30,426.0,441.25,426.0,438.79998779296875,31480,0.0,0.0
2025-10-09 00:00:00+05:30,440.20001220703125,441.1000061035156,432.25,436.70001220703125,11599,0.0,0.0
2025-10-10 00:00:00+05:30,434.54998779296875,443.0,433.0,440.25,15339,0.0,0.0
2025-10-13 00:00:00+05:30,441.0,441.0,432.0,433.6000061035156,12167,0.0,0.0
2025-10-14 00:00:00+05:30,433.29998779296875,435.29998779296875,421.0,422.8999938964844,32466,0.0,0.0
2025-10-15 00:00:00+05:30,423.5,427.5,419.25,423.8999938964844,21886,0.0,0.0
2025-10-16 00:00:00+05:30,420.5,428.5,420.5,423.75,14131,0.0,0.0
2025-10-17 00:00:00+05:30,426.0,430.0,411.8500061035156,414.29998779296875,29761,0.0,0.0
2025-10-20 00:00:00+05:30,416.5,419.04998779296875,411.54998779296875,417.1000061035156,14709,0.0,0.0
2025-10-21 00:00:00+05:30,424.70001220703125,425.0,417.1499938964844,423.8999938964844,4618,0.0,0.0
2025-10-23 00:00:00+05:30,423.8999938964844,435.8999938964844,423.0,429.45001220703125,23459,0.0,0.0
2025-10-24 00:00:00+05:30,430.0,431.95001220703125,422.70001220703125,426.75,8762,0.0,0.0
2025-10-27 00:00:00+05:30,426.5,426.5,405.20001220703125,410.3999938964844,67223,0.0,0.0
2025-10-28 00:00:00+05:30,415.8999938964844,422.20001220703125,414.29998779296875,421.25,24410,0.0,0.0
2025-10-29 00:00:00+05:30,420.04998779296875,439.8999938964844,420.0,435.54998779296875,52184,0.0,0.0
2025-10-30 00:00:00+05:30,437.5,439.0,430.29998779296875,437.5,14828,0.0,0.0
2025-10-31 00:00:00+05:30,439.75,439.75,431.1000061035156,432.25,13051,0.0,0.0
2025-11-03 00:00:00+05:30,432.25,432.25,425.0,428.25,11752,0.0,0.0
2025-11-04 00:00:00+05:30,426.1499938964844,432.0,421.0,423.79998779296875,11323,0.0,0.0
2025-11-06 00:00:00+05:30,424.5,428.0,415.5,417.1499938964844,11324,0.0,0.0
2025-11-07 00:00:00+05:30,419.29998779296875,419.29998779296875,408.54998779296875,410.29998779296875,19590,0.0,0.0
2025-11-10 00:00:00+05:30,422.95001220703125,431.79998779296875,397.54998779296875,403.8999938964844,102217,0.0,0.0
2025-11-11 00:00:00+05:30,406.0,407.79998779296875,387.1000061035156,389.79998779296875,38625,0.0,0.0
2025-11-12 00:00:00+05:30,391.8999938964844,397.0,377.0,379.3999938964844,66660,0.0,0.0
2025-11-13 00:00:00+05:30,380.0,383.70001220703125,377.45001220703125,379.29998779296875,27782,0.0,0.0
