Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-07-02 00:00:00+05:30,82.57127380371094,82.57127380371094,82.57127380371094,82.57127380371094,1500,0.0,0.0,0.0
2025-07-03 00:00:00+05:30,82.57127380371094,82.57127380371094,82.57127380371094,82.57127380371094,0,0.0,0.0,0.0
2025-07-04 00:00:00+05:30,85.61284637451172,85.61284637451172,85.61284637451172,85.61284637451172,1500,0.0,0.0,0.0
2025-07-07 00:00:00+05:30,82.57127380371094,82.57127380371094,82.57127380371094,82.57127380371094,1500,0.0,0.0,0.0
2025-07-08 00:00:00+05:30,82.57127380371094,82.57127380371094,82.57127380371094,82.57127380371094,0,0.0,0.0,0.0
2025-07-09 00:00:00+05:30,82.57126963726114,82.57126963726114,78.48258972167969,78.48258972167969,16500,0.0,0.0,0.0
2025-07-10 00:00:00+05:30,78.48258972167969,78.48258972167969,78.48258972167969,78.48258972167969,3000,0.0,0.0,0.0
2025-07-11 00:00:00+05:30,78.48258972167969,78.48258972167969,78.48258972167969,78.48258972167969,0,0.0,0.0,0.0
2025-07-14 00:00:00+05:30,78.48258972167969,78.48258972167969,78.48258972167969,78.48258972167969,0,0.0,0.0,0.0
2025-07-15 00:00:00+05:30,87.70703746081065,92.24447125222025,82.77071474523547,89.05331420898438,18000,0.0,0.0,0.0
2025-07-16 00:00:00+05:30,89.75138208140497,91.74585723876953,89.75138208140497,91.74585723876953,12000,0.0,0.0,0.0
2025-07-17 00:00:00+05:30,90.69875570345455,90.74862062624713,83.76795750115119,84.11698913574219,10500,0.0,0.0,0.0
2025-07-18 00:00:00+05:30,81.92306518554688,81.92306518554688,81.92306518554688,81.92306518554688,1500,0.0,0.0,0.0
2025-07-21 00:00:00+05:30,81.92306518554688,81.92306518554688,81.92306518554688,81.92306518554688,0,0.0,0.0,0.0
2025-07-22 00:00:00+05:30,81.92306518554688,81.92306518554688,80.77624049634248,81.92306518554688,6000,0.0,0.0,0.0
2025-07-23 00:00:00+05:30,81.77347850537075,82.22223235628007,76.13908486717841,81.47430419921875,15000,0.0,0.0,0.0
2025-07-24 00:00:00+05:30,81.47430419921875,81.47430419921875,81.47430419921875,81.47430419921875,0,0.0,0.0,0.0
2025-07-25 00:00:00+05:30,86.7596664428711,86.7596664428711,86.7596664428711,86.7596664428711,1500,0.0,0.0,0.0
2025-07-28 00:00:00+05:30,86.7596664428711,86.7596664428711,86.7596664428711,86.7596664428711,0,0.0,0.0,0.0
2025-07-29 00:00:00+05:30,79.77900752314815,80.7762451171875,79.77900752314815,80.7762451171875,3000,0.0,0.0,0.0
2025-07-30 00:00:00+05:30,76.2886710030692,78.53245544433594,76.2886710030692,78.53245544433594,4500,0.0,0.0,0.0
2025-07-31 00:00:00+05:30,78.53245544433594,78.53245544433594,78.53245544433594,78.53245544433594,0,0.0,0.0,0.0
2025-08-01 00:00:00+05:30,77.73466491699219,77.73466491699219,77.73466491699219,77.73466491699219,1500,0.0,0.0,0.0
