Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-07-31 00:00:00+05:30,81.0999984741211,87.83999633789062,81.0999984741211,85.31999969482422,21119517,0.0,0.0
2025-08-01 00:00:00+05:30,85.0,87.33000183105469,84.0,84.30000305175781,2421603,0.0,0.0
2025-08-04 00:00:00+05:30,84.19000244140625,85.0,81.37999725341797,82.48999786376953,2245806,0.0,0.0
2025-08-05 00:00:00+05:30,82.48999786376953,83.08999633789062,80.1500015258789,80.37000274658203,1629096,0.0,0.0
2025-08-06 00:00:00+05:30,80.37000274658203,82.3499984741211,77.43000030517578,81.0,2748429,0.0,0.0
2025-08-07 00:00:00+05:30,80.69000244140625,82.2699966430664,80.06999969482422,80.98999786376953,978631,0.0,0.0
2025-08-08 00:00:00+05:30,80.56999969482422,87.5,80.4800033569336,83.0199966430664,6740395,0.0,0.0
2025-08-11 00:00:00+05:30,83.66000366210938,87.19999694824219,83.66000366210938,85.70999908447266,3251013,0.0,0.0
2025-08-12 00:00:00+05:30,87.5,87.5,84.45999908447266,84.6500015258789,1085036,0.0,0.0
2025-08-13 00:00:00+05:30,85.29000091552734,85.94999694824219,83.22000122070312,83.47000122070312,1495021,0.0,0.0
2025-08-14 00:00:00+05:30,84.25,84.44999694824219,82.1500015258789,82.87999725341797,587286,0.0,0.0
2025-08-18 00:00:00+05:30,84.9000015258789,87.4000015258789,83.45999908447266,85.44999694824219,2253671,0.0,0.0
2025-08-19 00:00:00+05:30,85.0999984741211,91.7699966430664,84.91000366210938,90.83000183105469,9499369,0.0,0.0
2025-08-20 00:00:00+05:30,91.4000015258789,91.4000015258789,85.4000015258789,85.9800033569336,2085523,0.0,0.0
2025-08-21 00:00:00+05:30,85.9800033569336,87.5,85.58999633789062,85.93000030517578,878538,0.0,0.0
2025-08-22 00:00:00+05:30,85.94999694824219,88.69000244140625,85.61000061035156,86.3499984741211,994734,0.0,0.0
2025-08-25 00:00:00+05:30,86.69999694824219,87.1500015258789,83.5,83.72000122070312,1204064,0.0,0.0
2025-08-26 00:00:00+05:30,83.69999694824219,85.30999755859375,82.51000213623047,83.16000366210938,911985,0.0,0.0
2025-08-28 00:00:00+05:30,82.30000305175781,85.4000015258789,82.30000305175781,84.27999877929688,1367566,0.0,0.0
2025-08-29 00:00:00+05:30,84.1500015258789,87.63999938964844,84.12999725341797,87.0999984741211,947343,0.0,0.0
2025-09-01 00:00:00+05:30,87.19999694824219,87.5,86.06999969482422,86.79000091552734,420392,0.0,0.0
2025-09-02 00:00:00+05:30,86.80000305175781,89.4000015258789,85.61000061035156,86.08000183105469,1137080,0.0,0.0
2025-09-03 00:00:00+05:30,86.48999786376953,88.05999755859375,85.20999908447266,85.51000213623047,972002,0.0,0.0
2025-09-04 00:00:00+05:30,86.9000015258789,86.9000015258789,83.9000015258789,84.01000213623047,678950,0.0,0.0
2025-09-05 00:00:00+05:30,84.0,85.0,84.0,84.48999786376953,250215,0.0,0.0
2025-09-08 00:00:00+05:30,84.19999694824219,84.70999908447266,82.80000305175781,83.05999755859375,707329,0.0,0.0
2025-09-09 00:00:00+05:30,83.11000061035156,83.47000122070312,82.5199966430664,82.75,183726,0.0,0.0
2025-09-10 00:00:00+05:30,83.23999786376953,83.52999877929688,81.9000015258789,82.33000183105469,244388,0.0,0.0
2025-09-11 00:00:00+05:30,82.4000015258789,84.22000122070312,81.95999908447266,83.52999877929688,383424,0.0,0.0
2025-09-12 00:00:00+05:30,83.20999908447266,84.2300033569336,82.41000366210938,83.27999877929688,395264,0.0,0.0
2025-09-15 00:00:00+05:30,84.1500015258789,85.38999938964844,82.8499984741211,84.88999938964844,478139,0.0,0.0
2025-09-16 00:00:00+05:30,85.44999694824219,88.2699966430664,85.05999755859375,85.63999938964844,1308500,0.0,0.0
2025-09-17 00:00:00+05:30,85.80000305175781,86.22000122070312,84.19999694824219,85.2300033569336,360388,0.0,0.0
2025-09-18 00:00:00+05:30,85.0199966430664,85.9800033569336,84.19999694824219,84.36000061035156,248994,0.0,0.0
2025-09-19 00:00:00+05:30,84.5,84.98999786376953,84.05000305175781,84.31999969482422,227690,0.0,0.0
2025-09-22 00:00:00+05:30,84.61000061035156,85.98999786376953,83.30000305175781,83.68000030517578,264503,0.0,0.0
2025-09-23 00:00:00+05:30,84.0,85.69999694824219,83.5,83.70999908447266,163468,0.0,0.0
2025-09-24 00:00:00+05:30,84.75,84.75,83.01000213623047,83.12000274658203,145457,0.0,0.0
2025-09-25 00:00:00+05:30,83.27999877929688,83.83999633789062,82.20999908447266,82.79000091552734,224794,0.0,0.0
2025-09-26 00:00:00+05:30,82.51000213623047,84.01000213623047,81.9000015258789,82.47000122070312,233977,0.0,0.0
2025-09-29 00:00:00+05:30,83.5,83.5,82.54000091552734,82.80999755859375,102320,0.0,0.0
2025-09-30 00:00:00+05:30,82.5,83.51000213623047,82.05000305175781,82.1500015258789,114405,0.0,0.0
2025-10-01 00:00:00+05:30,82.01000213623047,83.4000015258789,82.01000213623047,82.70999908447266,148176,0.0,0.0
2025-10-03 00:00:00+05:30,83.5,83.5,82.04000091552734,82.3499984741211,134379,0.0,0.0
2025-10-06 00:00:00+05:30,82.3499984741211,83.30000305175781,82.01000213623047,82.44000244140625,173550,0.0,0.0
2025-10-07 00:00:00+05:30,82.51000213623047,82.94999694824219,81.66000366210938,82.62999725341797,376971,0.0,0.0
2025-10-08 00:00:00+05:30,82.4000015258789,82.97000122070312,81.80000305175781,81.95999908447266,102715,0.0,0.0
2025-10-09 00:00:00+05:30,81.97000122070312,82.8499984741211,80.5999984741211,81.01000213623047,286423,0.0,0.0
2025-10-10 00:00:00+05:30,80.44000244140625,81.70999908447266,80.3499984741211,81.08000183105469,95619,0.0,0.0
2025-10-13 00:00:00+05:30,81.68000030517578,81.76000213623047,80.6500015258789,80.77999877929688,221365,0.0,0.0
2025-10-14 00:00:00+05:30,81.18000030517578,81.58000183105469,79.33000183105469,79.55000305175781,309313,0.0,0.0
2025-10-15 00:00:00+05:30,79.55000305175781,81.4000015258789,79.55000305175781,80.94000244140625,194598,0.0,0.0
2025-10-16 00:00:00+05:30,81.0,81.4800033569336,80.05000305175781,80.20999908447266,104820,0.0,0.0
2025-10-17 00:00:00+05:30,80.20999908447266,81.7699966430664,80.20999908447266,80.80999755859375,129287,0.0,0.0
2025-10-20 00:00:00+05:30,81.0199966430664,82.4000015258789,80.83000183105469,81.48999786376953,117199,0.0,0.0
2025-10-21 00:00:00+05:30,82.0,82.0,81.0999984741211,81.55000305175781,62976,0.0,0.0
2025-10-23 00:00:00+05:30,81.55000305175781,82.4800033569336,81.0199966430664,81.2699966430664,169429,0.0,0.0
2025-10-24 00:00:00+05:30,82.4800033569336,82.4800033569336,81.11000061035156,81.33000183105469,253113,0.0,0.0
2025-10-27 00:00:00+05:30,85.0,87.79000091552734,81.0,82.91000366210938,1922342,0.0,0.0
2025-10-28 00:00:00+05:30,82.9000015258789,84.13999938964844,82.75,83.41000366210938,268381,0.0,0.0
2025-10-29 00:00:00+05:30,83.79000091552734,84.25,83.19000244140625,83.87999725341797,203837,0.0,0.0
2025-10-30 00:00:00+05:30,83.30000305175781,84.22000122070312,83.16000366210938,83.4800033569336,146069,0.0,0.0
2025-10-31 00:00:00+05:30,83.30000305175781,84.0,83.30000305175781,83.7699966430664,123060,0.0,0.0
2025-11-03 00:00:00+05:30,84.0,84.19999694824219,83.0,83.20999908447266,139165,0.0,0.0
2025-11-04 00:00:00+05:30,83.05000305175781,83.83999633789062,81.9000015258789,82.38999938964844,106719,0.0,0.0
2025-11-05 00:00:00+05:30,82.38999938964844,82.38999938964844,82.38999938964844,82.38999938964844,0,0.0,0.0
2025-11-06 00:00:00+05:30,82.9800033569336,83.0,81.0,81.08999633789062,114113,0.0,0.0
2025-11-07 00:00:00+05:30,80.0999984741211,81.5,79.62000274658203,80.80999755859375,108689,0.0,0.0
