Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2025-07-14 00:00:00+05:30,82.0,82.0,82.0,82.0,2000,0.0,0.0,0.0
2025-07-15 00:00:00+05:30,83.3499984741211,83.3499984741211,82.0,82.0,6000,0.0,0.0,0.0
2025-07-16 00:00:00+05:30,82.0,85.0,81.0,83.5,16000,0.0,0.0,0.0
2025-07-17 00:00:00+05:30,84.0,84.0,84.0,84.0,2000,0.0,0.0,0.0
2025-07-18 00:00:00+05:30,84.0,86.44999694824219,84.0,86.44999694824219,10000,0.0,0.0,0.0
2025-07-21 00:00:00+05:30,86.5,86.5,86.0,86.5,6000,0.0,0.0,0.0
2025-07-22 00:00:00+05:30,86.5,86.5,86.5,86.5,0,0.0,0.0,0.0
2025-07-23 00:00:00+05:30,86.5,88.80000305175781,86.4000015258789,88.0,18000,0.0,0.0,0.0
2025-07-24 00:00:00+05:30,85.5,86.0,85.5,86.0,4000,0.0,0.0,0.0
2025-07-25 00:00:00+05:30,85.94999694824219,85.94999694824219,85.94999694824219,85.94999694824219,2000,0.0,0.0,0.0
2025-07-28 00:00:00+05:30,86.5,86.5,85.0,85.0,6000,0.0,0.0,0.0
2025-07-29 00:00:00+05:30,86.5,86.5,86.5,86.5,2000,0.0,0.0,0.0
2025-07-30 00:00:00+05:30,86.5,86.5,86.5,86.5,0,0.0,0.0,0.0
2025-07-31 00:00:00+05:30,85.0,85.0,83.0,83.0,4000,0.0,0.0,0.0
2025-08-01 00:00:00+05:30,83.0,83.0,83.0,83.0,0,0.0,0.0,0.0
2025-08-04 00:00:00+05:30,83.0,83.0,83.0,83.0,2000,0.0,0.0,0.0
2025-08-05 00:00:00+05:30,81.0,81.25,81.0,81.19999694824219,6000,0.0,0.0,0.0
2025-08-06 00:00:00+05:30,81.30000305175781,81.30000305175781,81.30000305175781,81.30000305175781,2000,0.0,0.0,0.0
2025-08-07 00:00:00+05:30,80.25,80.25,80.25,80.25,2000,0.0,0.0,0.0
2025-08-08 00:00:00+05:30,80.30000305175781,80.30000305175781,79.0,79.5999984741211,6000,0.0,0.0,0.0
2025-08-11 00:00:00+05:30,79.5999984741211,79.5999984741211,79.5999984741211,79.5999984741211,2000,0.0,0.0,0.0
2025-08-12 00:00:00+05:30,79.0,79.0,79.0,79.0,2000,0.0,0.0,0.0
2025-08-13 00:00:00+05:30,77.0,77.0,77.0,77.0,2000,0.0,0.0,0.0
2025-08-14 00:00:00+05:30,77.0,77.0,77.0,77.0,0,0.0,0.0,0.0
2025-08-18 00:00:00+05:30,77.0,77.0,77.0,77.0,0,0.0,0.0,0.0
2025-08-19 00:00:00+05:30,75.0,76.44999694824219,75.0,75.5,20000,0.0,0.0,0.0
2025-08-20 00:00:00+05:30,75.5,75.5,75.5,75.5,0,0.0,0.0,0.0
2025-08-21 00:00:00+05:30,75.30000305175781,75.30000305175781,75.19999694824219,75.25,4000,0.0,0.0,0.0
2025-08-22 00:00:00+05:30,75.25,75.25,75.25,75.25,0,0.0,0.0,0.0
2025-08-25 00:00:00+05:30,75.25,75.25,75.25,75.25,0,0.0,0.0,0.0
2025-08-26 00:00:00+05:30,75.25,75.25,75.25,75.25,0,0.0,0.0,0.0
2025-08-28 00:00:00+05:30,74.75,74.75,74.75,74.75,2000,0.0,0.0,0.0
2025-08-29 00:00:00+05:30,74.75,74.75,74.75,74.75,0,0.0,0.0,0.0
2025-09-01 00:00:00+05:30,74.75,74.75,74.75,74.75,0,0.0,0.0,0.0
2025-09-02 00:00:00+05:30,74.75,74.75,74.75,74.75,0,0.0,0.0,0.0
